Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-2388.523	-2577.244	188.721	1.449132	1.250218	3.901961
6	-2378.462	-2566.06	187.5978	1.481814	1.405853	4.450139
12	-2383.088	-2571.084	187.9958	1.455052	1.396695	4.244428
18	-2391.304	-2578.341	187.0368	1.221501	1.901388	4.720801
24	-2373.631	-2562.282	188.6502	1.459917	1.837613	3.691678
30	-2379.118	-2569.381	190.2631	1.535742	1.115486	3.018683
36	-2386.864	-2577.165	190.301	1.599276	1.968105	2.577065
42	-2391.979	-2579.752	187.7735	1.348586	1.237869	4.502834
48	-2387.337	-2571.483	184.1453	1.305526	1.237869	6.523827
54	-2383.348	-2567.923	184.5751	1.314116	1.413684	6.208852
60	-2381.643	-2566.139	184.4953	1.356859	1.280933	6.286547
66	-2392.135	-2576.531	184.3956	1.324062	1.940932	6.106884
72	-2377.997	-2564.824	186.8271	1.340807	1.449928	4.941551
78	-2389.352	-2575.514	186.1622	1.27103	1.605522	5.28627
84	-2408.052	-2594.091	186.0383	1.645593	1.400582	5.230883
90	-2385.525	-2568.923	183.3985	1.425165	1.400582	6.791549
96	-2383.989	-2567.825	183.836	1.389471	1.43526	6.560004
102	-2397.122	-2585.078	187.956	1.653902	1.43526	4.137317
108	-2388.977	-2578.231	189.2538	1.65393	1.532384	3.346315
114	-2395.298	-2583.235	187.9372	1.623845	1.288015	4.231241
120	-2407.908	-2591.852	183.9443	1.541328	1.201313	6.522012
126	-2395.218	-2578.106	182.8885	1.290564	1.653386	7.040143
132	-2390.112	-2573.196	183.084	1.398898	1.216841	7.056038
138	-2400.41	-2582.493	182.0828	1.252746	1.900247	7.4078
144	-2398.465	-2580.776	182.3106	1.369435	1.900247	7.222923
150	-2393.047	-2577.284	184.2373	1.496011	1.689302	6.186244
156	-2391.754	-2577.108	185.3542	1.515169	1.741208	5.546432
162	-2395.049	-2582.64	187.5906	1.670994	1.741208	4.212815
168	-2390.595	-2577.352	186.7574	1.807206	1.518532	4.691918
174	-2391.578	-2579.923	188.3453	1.805945	1.739533	3.70421
180	-2385.359	-2572.557	187.198	1.592785	1.967275	4.399466
186	-2383.53	-2569.422	185.892	1.592582	1.644202	5.243161
192	-2385.582	-2566.861	181.2789	1.308778	1.698669	7.876735
198	-2400.766	-2582.218	181.4523	1.263612	1.314303	7.958943
204	-2391.217	-2571.337	180.1202	1.084958	1.483229	8.692936
210	-2415.146	-2601.894	186.7476	1.775019	1.355871	4.784399
216	-2389.163	-2576.404	187.2417	1.650493	1.398751	4.55863
222	-2380.818	-2566.783	185.9647	1.534416	1.574898	5.26177
228	-2389.912	-2574.854	184.9421	1.446792	1.564021	5.875928
234	-2396.306	-2581.938	185.6321	1.29521	1.856846	5.474022
240	-2409.915	-2592.458	182.5425	1.364295	1.34092	7.310269
246	-2414.198	-2601.276	187.078	1.59765	1.387413	4.685011
252	-2381.973	-2566.577	184.6045	1.338506	1.515327	6.138241
258	-2388.025	-2573.991	185.9656	1.593121	1.716274	5.175375
264	-2393.542	-2579.639	186.0964	1.467339	1.708568	5.175375
270	-2382.331	-2570.803	188.4727	1.545519	1.573197	3.846077
276	-2389.852	-2576.865	187.0128	1.682072	1.912174	4.472174
282	-2392.253	-2577.437	185.1836	1.50886	1.712683	5.653882
288	-2388.647	-2574.447	185.7995	1.444899	1.435036	5.458753
294	-2383.511	-2567.542	184.0314	1.455774	1.435036	6.418326
300	-2389.147	-2576.975	187.829	1.510605	1.09254	4.453361
306	-2402.318	-2590.12	187.802	1.537603	1.09254	4.453361
312	-2394.562	-2583.421	188.8588	1.62992	1.326183	3.682354
318	-2385.308	-2573.241	187.9332	1.536262	1.288997	4.282662
324	-2378.43	-2565.007	186.5762	1.346832	1.209411	5.185125
330	-2388.489	-2574.852	186.3628	1.446097	1.567352	5.093266
336	-2404.235	-2590.035	185.7994	1.608064	2.084399	5.134341
342	-2392.718	-2573.577	180.8592	1.216478	1.350299	8.284645
348	-2386.251	-2566.984	180.7329	1.210489	1.524466	8.284645
